Ebeam     Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    8.5650   4.0600  29.2000   1.0454   8.8380  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.0700  29.2000   1.0503   8.8598  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.0800  29.2000   1.0553   8.8815  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.0900  29.2000   1.0602   8.9033  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.1000  29.2000   1.0652   8.9251  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.1100  29.2000   1.0702   8.9468  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.1200  29.2000   1.0752   8.9686  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.1300  29.2000   1.0802   8.9904  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.1400  29.2000   1.0853   9.0121  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.1500  29.2000   1.0904   9.0339  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.1600  29.2000   1.0955   9.0557  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.1700  29.2000   1.1006   9.0774  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.1800  29.2000   1.1058   9.0992  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.1900  29.2000   1.1110   9.1210  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.2000  29.2000   1.1162   9.1427  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.2100  29.2000   1.1214   9.1645  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.2200  29.2000   1.1266   9.1863  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.2300  29.2000   1.1319   9.2081  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.2400  29.2000   1.1372   9.2298  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.2500  29.2000   1.1425   9.2516  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.2600  29.2000   1.1479   9.2734  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.2700  29.2000   1.1533   9.2951  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.2800  29.2000   1.1587   9.3169  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.2900  29.2000   1.1641   9.3387  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.3000  29.2000   1.1695   9.3604  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.3100  29.2000   1.1750   9.3822  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.3200  29.2000   1.1805   9.4040  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.3300  29.2000   1.1860   9.4257  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.3400  29.2000   1.1916   9.4475  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.3500  29.2000   1.1972   9.4693  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.3600  29.2000   1.2028   9.4910  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.3700  29.2000   1.2084   9.5128  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.3800  29.2000   1.2141   9.5346  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.3900  29.2000   1.2198   9.5563  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.4000  29.2000   1.2255   9.5781  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.4100  29.2000   1.2312   9.5999  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.4200  29.2000   1.2370   9.6217  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.4300  29.2000   1.2428   9.6434  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.4400  29.2000   1.2486   9.6652  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.4500  29.2000   1.2545   9.6870  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.4600  29.2000   1.2603   9.7087  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.4700  29.2000   1.2662   9.7305  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.4800  29.2000   1.2722   9.7523  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.4900  29.2000   1.2782   9.7740  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.5000  29.2000   1.2842   9.7958  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.5100  29.2000   1.2902   9.8176  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.5200  29.2000   1.2962   9.8393  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.5300  29.2000   1.3023   9.8611  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.5400  29.2000   1.3084   9.8829  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.5500  29.2000   1.3146   9.9046  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.5600  29.2000   1.3208   9.9264  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.5700  29.2000   1.3270   9.9482  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.5800  29.2000   1.3332   9.9700  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.5900  29.2000   1.3395   9.9917  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.6000  29.2000   1.3458  10.0135  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.6100  29.2000   1.3521  10.0353  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.6200  29.2000   1.3585  10.0570  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.6300  29.2000   1.3649  10.0788  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.6400  29.2000   1.3713  10.1006  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.6500  29.2000   1.3778  10.1223  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.6600  29.2000   1.3843  10.1441  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.6700  29.2000   1.3908  10.1659  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.6800  29.2000   1.3974  10.1876  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.6900  29.2000   1.4040  10.2094  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.7000  29.2000   1.4106  10.2312  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.7100  29.2000   1.4173  10.2529  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.7200  29.2000   1.4240  10.2747  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.7300  29.2000   1.4307  10.2965  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.7400  29.2000   1.4375  10.3182  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.7500  29.2000   1.4443  10.3400  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.7600  29.2000   1.4512  10.3618  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.7700  29.2000   1.4580  10.3836  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.7800  29.2000   1.4650  10.4053  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.7900  29.2000   1.4719  10.4271  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.8000  29.2000   1.4789  10.4489  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.8100  29.2000   1.4859  10.4706  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.8200  29.2000   1.4930  10.4924  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.8300  29.2000   1.5001  10.5142  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.8400  29.2000   1.5072  10.5359  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.8500  29.2000   1.5144  10.5577  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.8600  29.2000   1.5216  10.5795  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.8700  29.2000   1.5289  10.6012  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.8800  29.2000   1.5362  10.6230  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.8900  29.2000   1.5435  10.6448  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.9000  29.2000   1.5509  10.6665  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.9100  29.2000   1.5583  10.6883  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.9200  29.2000   1.5658  10.7101  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.9300  29.2000   1.5733  10.7318  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.9400  29.2000   1.5808  10.7536  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.9500  29.2000   1.5884  10.7754  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.9600  29.2000   1.5960  10.7972  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.9700  29.2000   1.6037  10.8189  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.9800  29.2000   1.6114  10.8407  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   4.9900  29.2000   1.6192  10.8625  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   5.0000  29.2000   1.6270  10.8842  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10000E+01
    8.5650   1.2000  29.4000   0.1915   2.6473  0.50702E+01  0.50702E+01  0.00000E+00  0.39359E+01  0.74078E+00  0.00000E+00  0.31952E+01  0.47598E+00
    8.5650   1.2100  29.4000   0.1934   2.6694  0.50374E+01  0.50374E+01  0.00000E+00  0.38825E+01  0.71652E+00  0.00000E+00  0.31660E+01  0.47631E+00
    8.5650   1.2200  29.4000   0.1953   2.6915  0.50049E+01  0.50049E+01  0.00000E+00  0.38302E+01  0.69310E+00  0.00000E+00  0.31371E+01  0.47664E+00
    8.5650   1.2300  29.4000   0.1971   2.7135  0.49725E+01  0.49725E+01  0.00000E+00  0.37790E+01  0.67049E+00  0.00000E+00  0.31086E+01  0.47696E+00
    8.5650   1.2400  29.4000   0.1990   2.7356  0.49404E+01  0.49404E+01  0.00000E+00  0.37289E+01  0.64866E+00  0.00000E+00  0.30803E+01  0.47729E+00
    8.5650   1.2500  29.4000   0.2009   2.7576  0.49084E+01  0.49084E+01  0.00000E+00  0.36801E+01  0.62758E+00  0.00000E+00  0.30525E+01  0.47760E+00
    8.5650   1.2600  29.4000   0.2028   2.7797  0.48767E+01  0.48767E+01  0.00000E+00  0.36318E+01  0.60723E+00  0.00000E+00  0.30246E+01  0.47792E+00
    8.5650   1.2700  29.4000   0.2047   2.8018  0.48451E+01  0.48451E+01  0.00000E+00  0.35849E+01  0.58758E+00  0.00000E+00  0.29973E+01  0.47823E+00
    8.5650   1.2800  29.4000   0.2066   2.8238  0.48137E+01  0.48137E+01  0.00000E+00  0.35389E+01  0.56860E+00  0.00000E+00  0.29703E+01  0.47854E+00
    8.5650   1.2900  29.4000   0.2085   2.8459  0.47824E+01  0.47824E+01  0.00000E+00  0.34933E+01  0.55026E+00  0.00000E+00  0.29430E+01  0.47884E+00
    8.5650   1.3000  29.4000   0.2104   2.8679  0.47514E+01  0.47514E+01  0.00000E+00  0.34490E+01  0.53255E+00  0.00000E+00  0.29164E+01  0.47914E+00
    8.5650   1.3100  29.4000   0.2123   2.8900  0.47205E+01  0.47205E+01  0.00000E+00  0.34055E+01  0.51545E+00  0.00000E+00  0.28901E+01  0.47944E+00
    8.5650   1.3200  29.4000   0.2142   2.9121  0.46898E+01  0.46898E+01  0.00000E+00  0.33628E+01  0.49892E+00  0.00000E+00  0.28639E+01  0.47974E+00
    8.5650   1.3300  29.4000   0.2161   2.9341  0.46592E+01  0.46592E+01  0.00000E+00  0.33210E+01  0.48295E+00  0.00000E+00  0.28380E+01  0.48003E+00
    8.5650   1.3400  29.4000   0.2180   2.9562  0.46288E+01  0.46288E+01  0.00000E+00  0.32799E+01  0.46752E+00  0.00000E+00  0.28124E+01  0.48032E+00
    8.5650   1.3500  29.4000   0.2200   2.9782  0.45985E+01  0.45985E+01  0.00000E+00  0.32396E+01  0.45261E+00  0.00000E+00  0.27870E+01  0.48061E+00
    8.5650   1.3600  29.4000   0.2219   3.0003  0.45684E+01  0.45684E+01  0.00000E+00  0.32001E+01  0.43820E+00  0.00000E+00  0.27619E+01  0.48089E+00
    8.5650   1.3700  29.4000   0.2238   3.0224  0.45384E+01  0.45384E+01  0.00000E+00  0.31612E+01  0.42428E+00  0.00000E+00  0.27369E+01  0.48117E+00
    8.5650   1.3800  29.4000   0.2258   3.0444  0.45086E+01  0.45086E+01  0.00000E+00  0.31230E+01  0.41082E+00  0.00000E+00  0.27122E+01  0.48144E+00
    8.5650   1.3900  29.4000   0.2277   3.0665  0.44789E+01  0.44789E+01  0.00000E+00  0.30857E+01  0.39781E+00  0.00000E+00  0.26879E+01  0.48172E+00
    8.5650   1.4000  29.4000   0.2297   3.0886  0.44493E+01  0.44493E+01  0.00000E+00  0.30487E+01  0.38524E+00  0.00000E+00  0.26635E+01  0.48199E+00
    8.5650   1.4100  29.4000   0.2317   3.1106  0.44199E+01  0.44199E+01  0.00000E+00  0.30125E+01  0.37308E+00  0.00000E+00  0.26394E+01  0.48225E+00
    8.5650   1.4200  29.4000   0.2336   3.1327  0.43905E+01  0.43905E+01  0.00000E+00  0.29769E+01  0.36133E+00  0.00000E+00  0.26156E+01  0.48252E+00
    8.5650   1.4300  29.4000   0.2356   3.1547  0.43614E+01  0.43614E+01  0.00000E+00  0.29419E+01  0.34997E+00  0.00000E+00  0.25919E+01  0.48278E+00
    8.5650   1.4400  29.4000   0.2376   3.1768  0.43323E+01  0.43323E+01  0.00000E+00  0.29075E+01  0.33898E+00  0.00000E+00  0.25685E+01  0.48303E+00
    8.5650   1.4500  29.4000   0.2396   3.1989  0.43033E+01  0.43033E+01  0.00000E+00  0.28737E+01  0.32836E+00  0.00000E+00  0.25453E+01  0.48329E+00
    8.5650   1.4600  29.4000   0.2416   3.2209  0.42745E+01  0.42745E+01  0.00000E+00  0.28404E+01  0.31809E+00  0.00000E+00  0.25223E+01  0.48354E+00
    8.5650   1.4700  29.4000   0.2436   3.2430  0.42458E+01  0.42458E+01  0.00000E+00  0.28077E+01  0.30815E+00  0.00000E+00  0.24995E+01  0.48378E+00
    8.5650   1.4800  29.4000   0.2456   3.2650  0.42172E+01  0.42172E+01  0.00000E+00  0.27754E+01  0.29854E+00  0.00000E+00  0.24769E+01  0.48403E+00
    8.5650   1.4900  29.4000   0.2476   3.2871  0.41887E+01  0.41887E+01  0.00000E+00  0.27437E+01  0.28925E+00  0.00000E+00  0.24545E+01  0.48427E+00
    8.5650   1.5000  29.4000   0.2496   3.3092  0.41603E+01  0.41603E+01  0.00000E+00  0.27124E+01  0.28026E+00  0.00000E+00  0.24322E+01  0.48451E+00
    8.5650   1.5100  29.4000   0.2516   3.3312  0.41320E+01  0.41320E+01  0.00000E+00  0.26816E+01  0.27157E+00  0.00000E+00  0.24101E+01  0.48474E+00
    8.5650   1.5200  29.4000   0.2536   3.3533  0.41038E+01  0.41038E+01  0.00000E+00  0.26513E+01  0.26315E+00  0.00000E+00  0.23882E+01  0.48497E+00
    8.5650   1.5300  29.4000   0.2557   3.3753  0.40757E+01  0.40757E+01  0.00000E+00  0.26215E+01  0.25502E+00  0.00000E+00  0.23665E+01  0.48520E+00
    8.5650   1.5400  29.4000   0.2577   3.3974  0.40477E+01  0.40477E+01  0.00000E+00  0.25920E+01  0.24714E+00  0.00000E+00  0.23449E+01  0.48543E+00
    8.5650   1.5500  29.4000   0.2598   3.4195  0.40198E+01  0.40198E+01  0.00000E+00  0.25630E+01  0.23952E+00  0.00000E+00  0.23235E+01  0.48565E+00
    8.5650   1.5600  29.4000   0.2618   3.4415  0.39920E+01  0.39920E+01  0.00000E+00  0.25344E+01  0.23215E+00  0.00000E+00  0.23023E+01  0.48587E+00
    8.5650   1.5700  29.4000   0.2639   3.4636  0.39642E+01  0.39642E+01  0.00000E+00  0.25062E+01  0.22502E+00  0.00000E+00  0.22812E+01  0.48609E+00
    8.5650   1.5800  29.4000   0.2659   3.4856  0.39366E+01  0.39366E+01  0.00000E+00  0.24784E+01  0.21811E+00  0.00000E+00  0.22603E+01  0.48630E+00
    8.5650   1.5900  29.4000   0.2680   3.5077  0.39090E+01  0.39090E+01  0.00000E+00  0.24510E+01  0.21143E+00  0.00000E+00  0.22396E+01  0.48651E+00
    8.5650   1.6000  29.4000   0.2701   3.5298  0.38816E+01  0.38816E+01  0.00000E+00  0.24166E+01  0.20497E+00  0.00000E+00  0.22117E+01  0.48671E+00
    8.5650   1.6100  29.4000   0.2721   3.5518  0.38542E+01  0.38542E+01  0.00000E+00  0.23973E+01  0.19871E+00  0.00000E+00  0.21986E+01  0.48692E+00
    8.5650   1.6200  29.4000   0.2742   3.5739  0.38269E+01  0.38269E+01  0.00000E+00  0.23709E+01  0.19265E+00  0.00000E+00  0.21782E+01  0.48712E+00
    8.5650   1.6300  29.4000   0.2763   3.5960  0.37997E+01  0.37997E+01  0.00000E+00  0.23451E+01  0.18678E+00  0.00000E+00  0.21583E+01  0.48732E+00
    8.5650   1.6400  29.4000   0.2784   3.6180  0.37725E+01  0.37725E+01  0.00000E+00  0.23192E+01  0.18111E+00  0.00000E+00  0.21381E+01  0.48751E+00
    8.5650   1.6500  29.4000   0.2805   3.6401  0.37455E+01  0.37455E+01  0.00000E+00  0.22940E+01  0.17561E+00  0.00000E+00  0.21184E+01  0.48770E+00
    8.5650   1.6600  29.4000   0.2826   3.6621  0.37185E+01  0.37185E+01  0.00000E+00  0.22690E+01  0.17029E+00  0.00000E+00  0.20987E+01  0.48789E+00
    8.5650   1.6700  29.4000   0.2847   3.6842  0.36915E+01  0.36915E+01  0.00000E+00  0.22443E+01  0.16514E+00  0.00000E+00  0.20791E+01  0.48807E+00
    8.5650   1.6800  29.4000   0.2869   3.7063  0.36647E+01  0.36647E+01  0.00000E+00  0.22199E+01  0.16015E+00  0.00000E+00  0.20597E+01  0.48825E+00
    8.5650   1.6900  29.4000   0.2890   3.7283  0.36379E+01  0.36379E+01  0.00000E+00  0.21956E+01  0.15531E+00  0.00000E+00  0.20403E+01  0.48843E+00
    8.5650   1.7000  29.4000   0.2911   3.7504  0.36112E+01  0.36112E+01  0.00000E+00  0.21717E+01  0.15064E+00  0.00000E+00  0.20210E+01  0.48861E+00
    8.5650   1.7100  29.4000   0.2933   3.7724  0.35846E+01  0.35846E+01  0.00000E+00  0.21478E+01  0.14610E+00  0.00000E+00  0.20017E+01  0.48878E+00
    8.5650   1.7200  29.4000   0.2954   3.7945  0.35580E+01  0.35580E+01  0.00000E+00  0.21246E+01  0.14172E+00  0.00000E+00  0.19829E+01  0.48895E+00
    8.5650   1.7300  29.4000   0.2976   3.8166  0.35315E+01  0.35315E+01  0.00000E+00  0.21020E+01  0.13746E+00  0.00000E+00  0.19645E+01  0.48912E+00
    8.5650   1.7400  29.4000   0.2997   3.8386  0.35051E+01  0.35051E+01  0.00000E+00  0.20792E+01  0.13335E+00  0.00000E+00  0.19459E+01  0.48928E+00
    8.5650   1.7500  29.4000   0.3019   3.8607  0.34787E+01  0.34787E+01  0.00000E+00  0.20567E+01  0.12936E+00  0.00000E+00  0.19273E+01  0.48944E+00
    8.5650   1.7600  29.4000   0.3041   3.8827  0.34524E+01  0.34524E+01  0.00000E+00  0.20345E+01  0.12549E+00  0.00000E+00  0.19090E+01  0.48960E+00
    8.5650   1.7700  29.4000   0.3062   3.9048  0.34261E+01  0.34261E+01  0.00000E+00  0.20124E+01  0.12175E+00  0.00000E+00  0.18907E+01  0.48975E+00
    8.5650   1.7800  29.4000   0.3084   3.9269  0.33999E+01  0.33999E+01  0.00000E+00  0.19906E+01  0.11812E+00  0.00000E+00  0.18725E+01  0.48990E+00
