run,mean,std_dev,amplitude,nevents
25164,9.48278,1.91137,222.45790,5207
25165,9.52438,1.94616,238.22827,5722
25166,9.44918,1.94172,211.15130,5032
25167,9.51074,1.96243,272.41892,6534
25168,9.54072,1.97919,309.73837,7498
25169,9.48392,1.97160,260.64332,6318
25170,9.46646,1.93229,160.40985,3817
25171,9.44271,1.96917,140.25195,3390
25181,9.44294,1.96994,462.75885,11235
25182,9.43125,1.95982,387.27262,9314
25183,9.46653,1.96585,352.16092,8490
25184,9.46804,1.90444,231.71350,5418
25185,9.41929,1.90867,222.85062,5208
25187,9.46349,1.95493,213.42602,5115
25189,9.39553,1.92947,241.38865,5732
25190,9.45365,2.01181,227.93453,5607
25192,9.53454,1.96676,572.27723,13793
25193,9.50615,1.95400,497.06378,11939
25194,9.49375,1.97677,550.74173,13379
25195,9.46087,1.93932,350.53451,8335
25196,9.42205,1.96903,289.94375,7036
25197,9.46574,1.99655,312.30438,7668
25198,9.42618,1.99261,335.13706,8192
25200,9.48909,1.96867,619.48039,14947
25201,9.46662,1.94711,719.86656,17215
25202,9.51549,1.99048,296.94001,7213
25203,9.48067,1.91058,604.97598,14246
25204,9.42072,1.97578,218.01531,5299
25205,9.42898,1.93729,431.58972,10288
25206,9.51234,1.98264,412.61014,10026
25207,9.46013,1.94876,456.23522,10896
25208,9.41221,1.97773,348.24531,8473
25210,9.35280,1.86321,185.05666,4261
25211,9.45382,1.95384,180.63188,4328
25214,9.46955,1.97057,315.97991,7632
25217,9.41616,1.99495,410.51000,10058
25218,9.45017,1.98119,449.62520,10919
25219,9.47452,1.99784,473.66076,11579
25220,9.47233,1.94325,198.08403,4726
25221,9.52326,1.97261,177.03052,4268
25222,9.52918,1.98742,354.57679,8638
25227,9.56146,1.99527,845.12669,20703
25228,9.52146,1.99108,704.66280,17261
25229,9.41830,1.97606,358.20062,8683
25230,9.49212,1.98935,299.55136,7286
25233,9.45341,1.94799,410.78082,9810
25234,9.47951,1.98398,427.72349,10398
25235,9.45262,1.96019,436.79833,10489
25236,9.39071,1.98297,224.42386,5463
25237,9.40294,1.93332,237.71025,5669
25240,9.48745,2.02057,158.95734,3930
25241,9.47766,1.97354,158.65102,3839
25247,9.49193,1.91223,473.17541,11156
25248,9.49444,1.96039,460.35380,11118
25249,9.43918,1.92184,216.95089,5120
25251,9.49899,1.99702,210.60435,5130
25252,9.45499,1.98413,204.37763,4971
25255,9.51355,1.98425,1289.40317,31488
25256,9.50179,1.97292,925.95144,22466
25257,9.49925,1.97404,769.03246,18667
25258,9.47295,1.96755,954.92123,23114
25259,9.47760,1.98031,887.55290,21527
25262,9.49482,1.96627,1085.96566,26229
25263,9.47187,1.95702,1133.97094,27307
25264,9.46143,1.96411,954.71860,23030
25265,9.41534,1.95573,566.68727,13604
25266,9.47152,1.98164,553.69888,13440
25269,9.42747,1.96760,383.44710,9262
25272,9.54484,1.96253,1019.02668,24568
25273,9.51184,1.99613,1080.10587,26406
25275,9.53201,1.99157,592.86632,14452
25276,9.48081,1.98129,600.36153,14606
25277,9.47455,1.96162,583.16755,14032
25279,9.40307,1.96314,397.39318,9576
25280,9.49297,1.98510,718.10062,17437
25281,9.46592,1.98480,731.62677,17828
25282,9.44711,1.98621,311.51708,7567
25283,9.39904,1.98822,337.89739,8231
25286,9.50359,1.98568,833.33219,20275
25287,9.48174,1.97531,741.09155,17971
25288,9.41950,1.99156,507.58867,12394
25289,9.41378,1.94966,399.29820,9531
25290,9.45444,1.93908,377.23690,8955
25293,9.42967,1.97642,415.48857,10066
25295,9.46148,1.98398,843.14008,20504
25296,9.50334,1.96216,768.94927,18513
25298,9.45210,1.99792,572.70168,14049
25299,9.52866,2.00360,159.79638,3912
25300,9.42928,1.95935,653.75758,15712
25301,9.52360,2.01578,443.59259,10959
25303,9.44531,1.96731,228.17772,5508
25305,9.48807,1.97612,366.76265,8916
25306,9.45947,1.94331,181.11126,4323
25309,9.51350,1.97273,707.04165,17155
25310,9.51809,1.95345,198.97936,4762
25311,9.47565,1.95082,482.57218,11565
25312,9.50618,2.00160,324.57930,7937
25313,9.44151,1.96107,342.86462,8246
25314,9.46110,1.96489,309.79522,7469
25315,9.48640,1.95531,741.35360,17801
25316,9.44500,1.95809,356.31945,8549
25317,9.52696,1.98184,411.05416,9963
25318,9.46233,2.00233,323.82275,7945
25319,9.41389,1.96814,328.18895,7900
25320,9.44540,1.96986,107.15315,2574
25321,9.41825,1.99191,160.64598,3898
25322,9.34314,1.90375,172.68982,4049
25323,9.52306,1.99270,163.05309,3989
25328,9.55007,1.99031,367.26538,8987
25329,9.54905,1.99506,410.01181,10012
25330,9.48076,1.96593,337.88795,8194
25331,9.50101,1.97426,427.34912,10340
25333,9.55223,1.96857,187.56538,4526
25334,9.50708,1.95705,182.23058,4353
25336,9.52474,1.98960,240.79920,5853
25337,9.48021,1.98575,194.17842,4716
25338,9.45712,1.96830,188.27714,4558
25340,9.48062,1.99851,207.42477,5056
25341,9.48136,1.99243,119.79704,2921
25342,9.49971,1.97362,168.60766,4066
25343,9.43066,2.00571,184.69594,4552
25344,9.48272,1.97085,336.77626,8128
25345,9.40421,2.00120,186.22878,4573
25356,9.51302,2.00202,733.09153,17999
25357,9.53753,1.97624,713.83066,17326
25358,9.50733,1.97399,669.95080,16165
25359,9.42748,1.97195,404.94821,9790
25360,9.50149,1.99419,404.52051,9869
25363,9.55639,1.99840,915.68900,22423
25364,9.56412,1.99231,1092.47569,26708
25365,9.49288,1.97172,586.39258,14173
25366,9.48526,1.95184,282.31844,6780
25368,9.43061,1.97203,288.96486,7003
25370,9.59625,2.10909,28.15661,722
25371,9.48375,1.97561,779.90242,18914
25372,9.49713,1.97067,897.52309,21720
25374,9.48533,1.95938,723.64203,17403
25375,9.47298,1.99680,471.71030,11564
25376,9.50041,1.98736,448.20334,10932
25379,9.55479,1.96828,911.40681,22008
25380,9.46937,1.97442,761.77723,18426
25381,9.46157,1.99432,924.29704,22602
25382,9.49915,1.96781,423.33985,10184
25383,9.45045,1.96053,352.31704,8475
25384,9.43456,1.95538,183.60159,4415
25385,9.43874,1.94799,539.55099,12936
25386,9.45000,1.91759,537.92600,12738
25387,9.43317,1.93262,463.59717,11001
25388,9.46352,1.99258,216.71297,5272
25389,9.39781,1.95813,213.53902,5134
25394,9.54086,2.00508,165.45084,4053
25395,9.43169,1.94617,143.37293,3428
25423,9.43201,2.00770,187.82897,4625
25424,9.52938,1.95031,178.36649,4273
25425,9.54344,1.98048,178.01406,4311
25426,9.43271,2.00160,167.59106,4125
25427,9.48919,1.96996,175.72194,4236
25428,9.43913,2.02040,202.37520,5004
25429,9.48255,1.99739,89.70108,2191
25430,9.39815,1.92627,83.05431,1985
25432,9.48085,1.95699,87.29623,2101
25433,9.37953,1.95027,60.46054,1468
25434,9.53102,1.94646,352.37458,8414
25435,9.49823,1.96741,355.27302,8589
25436,9.44119,1.95258,393.09177,9453
25437,9.45803,1.98221,352.88024,8568
25438,9.43467,1.99389,172.47530,4222
25439,9.48625,1.95473,154.50084,3701
25440,9.56841,1.95727,113.60809,2729
25441,9.45261,1.92235,161.59645,3812
25442,9.49678,1.95437,398.46853,9566
25443,9.49875,1.97957,670.46322,16284
25444,9.49827,1.98813,573.87661,13998
25445,9.48162,1.94402,694.05654,16625
25446,9.39363,1.93953,305.92423,7278
25447,9.45636,1.99208,179.57382,4372
25448,9.46532,1.92636,447.60985,10592
25449,9.49641,1.95199,504.67520,12082
25450,9.51545,1.94426,406.43354,9703
25451,9.43479,1.91975,232.68257,5470
25452,9.44072,1.97136,222.61055,5376
25453,9.45809,1.94137,249.61318,5942
25455,-0.92974,7.33579,0.46480,18
25457,7.91958,0.99513,1.86218,34
25459,8.69054,1.48531,1.88517,40
25462,-42.82847,15.86214,21.70922,14
25463,8.62851,2.11467,0.15979,5
25464,4.56166,3.15728,0.22435,8
25465,7.99119,1.32941,1.82654,38
25466,7.99630,1.25103,1.52134,29
25467,8.05049,1.85677,2.02685,51
25468,8.41819,1.40375,2.55876,60
25469,8.15192,2.50422,1.00662,33
25474,7.65363,2.28387,0.45672,16
25484,9.54091,1.97062,520.10629,12557
25485,9.57696,1.98871,642.26626,15648
25486,9.49303,1.97404,656.85871,15930
25487,9.55486,1.98820,648.03817,15802
25488,9.49213,1.97985,677.59226,16512
25489,9.45385,1.94583,336.77911,8023
25490,9.45887,2.01410,247.86346,6113
25491,9.46700,1.98155,522.38114,12718
25492,9.52268,1.98351,493.41642,11988
25493,9.48517,1.94591,480.28665,11496
25494,9.56698,2.03308,387.31753,9600
25495,9.50897,1.97572,545.35021,13209
25496,9.47271,1.94365,223.73212,5347
25497,9.44468,1.96436,234.06590,5641
