run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24134,8.637777448053743,1.5934021897595516,16.113763298991028,449,20.89361054617735,23,0.9084178498337978
24135,8.90755792450819,1.9900966711063948,4.711509779100097,153,35.17769444012281,26,1.3529882476970312
24138,9.121269799785637,2.079181958340425,28.99688742438304,972,66.71231910657986,29,2.3004247967786156
24139,8.816461437374619,1.8070721438892683,34.58505835020761,1065,44.40610311091813,26,1.7079270427276205
24140,8.913726982937275,1.759445161567419,37.66322464913711,1132,69.5663762587617,27,2.576532454028211
24141,8.648795072788642,1.6551126107899266,35.5186991030336,1042,37.12617701947303,26,1.4279298853643474
24144,8.990485235168537,1.8571025113738864,22.958064756949423,726,51.425322515022316,26,1.9778970198085506
24145,8.851126935972557,1.892661433512052,21.456205285141905,681,60.0937944590973,29,2.0721998089343896
24146,8.626660396618183,1.7583771459718769,20.188608880437236,593,37.53038673319726,27,1.3900143234517504
24147,9.053039248311748,1.7697299145299803,23.87933094771175,718,55.18167385189786,27,2.0437656982184396
24150,8.843010953904022,1.654091605636252,26.201392190762498,761,56.68842667993013,25,2.267537067197205
24151,8.999495261962386,1.835362878062917,22.978538173859224,712,36.32564876976671,28,1.2973445989202397
24153,8.945636080764917,1.7880418596555057,23.087534890172027,712,48.2703384227293,27,1.7877903119529372
24155,8.961593971485643,1.5314373320655026,26.420575112091395,725,21.62717603934412,25,0.8650870415737648
24156,9.004840742494792,1.8137595564596332,14.585759114245294,455,71.56629594185168,27,2.650603553401914
24157,9.027476037333743,1.8709989655224186,5.317066186760462,165,18.09458299151502,25,0.7237833196606007
24158,8.97414873655641,1.8548634751152258,20.82021173562708,675,47.71879484313061,28,1.7042426729689504
24159,8.892134163498401,1.9286178122324358,20.36934317374413,667,38.198024994095306,28,1.3642151783605467
24160,8.687619872928344,1.746842677295113,24.870137835565007,733,77.54809547292943,27,2.8721516841825716
24161,8.64763414845958,1.6893720336664406,21.13470295553167,634,49.41056691148314,26,1.9004064196724284
24162,8.869327191276074,1.86732434975541,22.2905370136515,698,33.01629026544409,27,1.2228255653868183
24163,8.643620592136642,1.899884127604271,22.646445764971176,696,34.612081896442696,28,1.2361457820158106
24164,8.767998757558376,1.848719033434109,22.783778860120172,718,52.30761202300697,28,1.8681290008216773
24165,8.936233679791783,1.7053132734995926,26.695846671305993,787,43.80754211227041,27,1.622501559713719
24166,8.968437728094889,2.008656876152703,9.113209452770102,298,46.57810514150747,29,1.6061415566037058
24167,8.984167469760056,1.8097999806041367,19.358424043167368,596,29.887769711286733,28,1.067420346831669
24168,8.821953182385522,1.6527183917112,23.62676746447439,690,29.119962770087955,26,1.119998568080306
24169,9.05319369398972,1.931340503755706,22.36235262319386,713,78.06498955733154,27,2.8912959095307977
24170,8.828115222209338,1.9301416571061731,20.205337588428275,633,34.869862911602105,28,1.2453522468429323
24171,8.940341342842348,1.9504415353049844,12.049598978738915,402,57.73053665959893,28,2.061804880699962
24172,9.270934825902643,1.8798858662286317,17.130424929609312,544,31.369588463409713,29,1.081709947014128
24173,8.970335482963234,1.737308996561626,18.703127578921272,559,54.487712871053425,26,2.0956812642712856
24174,8.843764476679395,1.6226964255895602,23.45205943806083,674,54.48652124723514,25,2.1794608498894057
24175,8.833093534183538,1.8506130139193206,19.486889814779783,598,59.43575142663053,29,2.0495086698838114
24176,8.733595897151083,1.7389633413769425,23.0198350164017,666,67.97566061004687,27,2.5176170596313656
24177,8.642940276592473,1.868800988396939,19.425454380861385,599,44.02785458915682,28,1.572423378184172
24178,9.058959243530259,2.005737746577669,18.794329457499792,608,55.98374200009922,28,1.9994193571464007
24179,8.944292440463663,1.7067882449494178,23.90658909261558,714,31.54837194532757,26,1.2133989209741374
24185,8.6326072858013,1.8463786152226158,20.826484956375854,644,36.47823876739478,27,1.3510458802738807
24187,9.370701067028659,1.707563763727677,22.701301786274584,684,24.187315687877334,25,0.9674926275150934
24188,9.038639848815512,1.5501120929645666,25.224970266947334,704,47.86311159879933,24,1.9942963166166388
24189,8.901255022320646,2.0187167327235818,19.89312658046503,669,40.870902308033905,29,1.409341458897721
24190,8.882313841854787,1.9634984602112389,22.937203842168064,764,52.8253485099525,29,1.8215637417225
24191,9.065525345403469,1.8489184027760397,19.80121168155703,635,65.89244026467878,27,2.4404607505436586
24192,8.912058827866183,1.6767347730994677,24.792484275033573,735,26.7469454392139,25,1.069877817568556
24193,9.131237172775586,1.7089728030251825,21.91430598174123,662,47.99929069400809,25,1.9199716277603236
24194,8.788945806998699,1.5563832023390216,25.394749939304962,715,35.304012315088784,23,1.5349570571777733
24195,8.755376337741936,1.6561776618860817,24.920981075418624,724,51.82611928516032,25,2.073044771406413
24196,8.911008116828938,1.4784859942458821,16.71817493841796,449,25.79502332728201,23,1.1215227533600873
24197,8.900644266846095,2.0340914693902925,8.112328782899821,263,34.817468241695885,28,1.2434810086319958
24200,9.09089560322912,1.8934482127999173,7.677704079053893,243,22.892493716835634,26,0.8804805275706014
24201,9.29159728258954,1.7264348446954445,32.079091552060646,987,74.4947055952498,26,2.8651809844326843
24203,8.940478641197679,1.8750714430550892,47.237316967827375,1507,71.3399904419433,27,2.642221868220122
24204,8.784313038040851,1.7920963726837063,20.91228706338417,640,34.94122487628037,25,1.397648995051215
24206,8.92625990111776,1.6364826385212585,10.83106545177726,310,35.64765876213854,23,1.5498982070495018
24207,8.706712335125781,1.8328850882899421,22.961748222121837,714,31.450144950113728,27,1.1648201833375456
