run,mean,std_dev,amplitude,nevents
24768,8.03804,2.76691,12.45450,462
24769,7.73980,2.73572,5.92921,217
24770,7.97683,2.99941,20.96772,822
24772,7.92474,3.03813,13.64297,550
24773,7.90582,2.79871,8.16245,303
24774,8.56838,3.11445,3.81152,153
24775,7.55326,2.25608,7.51849,246
24776,8.24460,3.25312,5.60485,236
24777,8.38960,2.83932,6.63917,240
24778,7.52757,2.56808,3.45094,119
24779,7.10024,3.96743,28.54919,1417
24780,6.88869,4.14524,20.17746,1008
24781,7.20530,3.78931,28.43170,1352
24782,7.09205,3.49176,31.87947,1431
24783,7.06356,3.84081,24.14448,1170
24784,6.93825,3.63852,29.93869,1385
24785,6.64145,3.79367,26.03513,1230
24786,7.17304,3.82477,21.82924,1052
24787,7.06891,3.62732,28.33956,1308
