run,mean,std_dev,amplitude,nevents
25366,8.32749,4.26978,303.53103,7824
25368,8.18555,4.28325,305.50027,7838
25370,8.18648,4.34130,29.96339,776
25371,8.22450,4.58264,791.19530,21592
25372,8.21000,4.69169,869.91327,24223
25374,8.08568,4.62911,673.50729,18481
25375,8.05138,4.60387,456.63230,12443
25376,8.14377,4.59630,428.51671,11708
25379,8.46901,5.26841,818.34708,25389
25380,8.26166,4.63579,773.94042,21328
25381,8.32322,4.56444,956.33988,26043
25382,8.22732,4.27426,461.92669,11822
25383,8.11430,4.28747,372.00901,9535
25384,7.88188,4.02491,209.97609,5064
25385,7.87738,4.09309,598.04425,14647
25386,7.77966,4.17755,582.45208,14482
25387,7.89203,4.08994,514.13617,12609
25388,7.88866,3.86531,257.74358,5990
25389,7.89982,3.76359,259.55302,5902
25394,7.87024,3.94166,188.59736,4479
25395,7.87375,3.89847,162.37851,3823
25423,8.69092,3.15217,276.77240,5305
25424,8.63372,3.16056,257.03489,4931
25425,8.64749,3.21312,257.82505,5001
25426,8.53913,3.20507,246.03884,4770
25427,8.54776,3.16083,251.18613,4840
25428,8.67306,3.19558,298.36825,5769
25429,8.73310,3.07774,134.00168,2498
25430,8.65505,3.09670,123.01908,2303
25432,8.59292,3.08366,129.42940,2415
25433,8.58705,3.12852,90.16558,1701
25434,9.18595,3.44107,461.19263,9736
25435,9.13394,3.53441,460.48639,9969
25436,9.19190,3.56155,495.31824,10836
25437,9.10498,3.44124,473.26579,10003
25438,8.95039,3.36932,236.46308,4843
25439,8.82621,3.28542,212.91639,4265
25440,8.98627,3.42012,152.34244,3167
25441,9.06017,3.43912,209.91875,4383
25442,9.18746,3.45568,518.37261,11078
25443,10.86109,4.29704,656.61356,19218
25444,10.75383,4.22440,571.26717,16610
25445,10.86897,4.35914,663.97785,19670
25446,9.68822,3.79966,355.63704,8496
25447,9.92072,3.88116,209.44214,5107
25448,10.23913,4.05239,466.65215,12435
25449,10.33209,4.06899,525.45908,14216
25450,10.37531,4.16433,423.33617,11496
25451,9.52352,3.76893,271.71748,6334
25452,9.52520,3.70249,273.86370,6312
25453,9.71679,3.87393,286.65544,6965
25455,9.94012,4.44670,12.19285,353
25457,9.84505,4.18983,24.87906,683
25459,9.57339,4.07534,15.58386,413
25462,9.07841,3.31130,20.21085,406
25463,7.53543,2.90699,8.10478,149
25464,7.04060,3.60357,4.50013,97
25467,8.44892,6.06735,18.87617,648
25469,0.21999,3.03950,8.05444,77
25484,10.83364,4.40149,502.45916,14927
25485,10.74876,4.22442,635.74858,18566
25486,10.83890,4.33808,640.86717,18954
25487,10.75241,4.29859,634.38909,18768
25488,10.90404,4.42395,656.13737,19660
25489,9.95757,3.83604,391.59815,9428
25490,9.74203,3.84006,293.41046,7070
25491,10.20663,4.08020,550.73182,14881
25492,10.19823,4.05467,528.49114,14141
25493,10.27751,4.09298,504.62816,13554
25494,10.17328,4.08908,422.57541,11336
25495,10.13519,3.95791,589.67675,15485
25496,9.37093,3.68983,269.48585,6156
25497,9.59320,3.74893,282.24562,6564
25498,9.70376,3.68592,294.61336,6913
25499,11.09909,4.42960,278.86367,8697
25500,11.25618,4.61455,253.23866,8099
25501,11.26679,4.57341,281.18881,8898
25502,11.33052,4.54011,280.11128,8891
25503,11.18309,4.52778,270.16008,8540
25504,9.98492,4.04061,145.46883,3677
25505,10.08324,4.04287,145.36797,3741
25506,11.10011,4.65961,274.45238,8896
25507,11.11472,4.46209,324.81752,10094
25508,11.11482,4.51424,284.48677,8841
25509,11.09307,4.45720,279.15870,8728
25510,11.13034,4.60111,97.61632,3121
25511,11.12917,4.62583,173.08101,5536
25512,10.01508,4.04307,150.46704,3825
25513,9.81004,3.89601,152.36403,3798
25514,9.96136,3.88763,127.02626,3196
25515,10.45942,4.40052,33.49458,1011
25516,11.01334,4.47254,218.47505,6706
25517,10.96709,4.43545,240.81128,7406
25518,11.08152,4.50038,271.34384,8211
25519,10.88395,4.35023,251.09741,7586
25520,11.10521,4.43531,280.29076,8470
25532,10.98127,4.52835,271.95761,8583
25533,10.99582,4.60539,157.51437,5043
25534,11.08689,4.43758,212.78719,6638
25536,11.10599,4.67318,68.79048,2197
25538,11.00535,4.59939,253.11176,8045
25539,8.58966,6.08370,309.09268,10804
25540,8.57814,6.06523,338.84395,11837
25541,8.64907,5.92281,313.38467,10745
25542,8.78461,5.82345,356.28817,12155
25543,8.72162,5.99799,338.93101,11810
25544,8.42985,6.13709,325.94672,11452
25545,8.56984,5.99826,272.01484,9434
25546,8.44199,5.87306,306.06641,10362
25547,8.62065,5.90524,364.86361,12540
25548,8.69965,5.77925,188.87964,6406
