run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24116,9.319015006403342,1.6780072334398657,10.755838983730815,316,29.22715635919108,26,1.1241213984304261
24117,9.03358814248152,1.9361584723260126,11.083409012826936,359,50.359061865959575,28,1.7985379237842705
24120,9.125257497033056,1.746124663446584,17.69594600613839,543,36.31236468923838,26,1.396629411124553
24121,8.867387353816804,1.949543170487728,15.844060342006609,515,47.44924719634943,28,1.694615971298194
24122,8.75237712969267,1.8633445928773509,16.334807912726525,520,49.47583082565901,27,1.8324381787281114
24123,8.821947948956442,1.6106469206467353,17.852863041518983,505,39.76100755830181,25,1.5904403023320726
24125,8.786673229258469,1.2815751306858203,8.65658760591775,205,23.064558074596118,18,1.281364337477562
24126,8.947410250970968,1.7361597556368022,14.315290612802242,424,32.70456232883811,26,1.2578677818783888
24127,9.179250093230156,1.7771330790827913,12.710309950740376,378,33.28713304835252,26,1.2802743480135585
24128,8.987820800990146,1.8636354306583,14.516069070093351,462,30.225126228325877,27,1.119449119567625
24129,9.01908805731565,2.047690572231727,12.243471589475549,408,39.71833188591613,29,1.3695976512384873
24130,8.74542655380454,1.9821266665897914,15.042294003917798,505,34.580340599469935,28,1.2350121642667833
24131,8.896575392336487,1.7450820812516827,14.0319337701949,433,42.861323167431344,26,1.64851242951659
24132,8.96745937726707,1.6616194487796112,11.749445166384495,339,28.311356748194527,24,1.1796398645081052
24133,8.882360637765844,2.0209707629296103,14.171355999221223,476,45.781908682118086,28,1.635068167218503
24134,8.685312122279932,1.5047786976970656,10.990634633493197,300,25.970501336197266,23,1.1291522320085767
24135,9.0600648208616,1.9531379478055202,3.5388777149693293,116,16.989264159915848,23,0.738663659126776
24138,9.313472944530634,2.190977490334384,18.177694124662274,624,60.441612368606926,31,1.9497294312453848
24139,9.06165568320089,1.760435924864392,22.868561458992136,685,28.844815106862754,26,1.1094159656485674
24140,8.985143040132762,1.7525249749502594,23.998079383790945,729,31.462768519259793,26,1.210106481509992
24141,8.610656785123892,1.547126598474436,23.239064558085428,660,25.32449837053447,25,1.0129799348213788
24144,8.86325002832634,1.8994802132097717,14.400065333391984,457,62.901672850117144,27,2.329691587041376
24145,9.197973836818063,2.104153735718422,11.472027144509683,392,35.19081257321142,29,1.2134762956279799
24146,8.779308705771253,1.7500308912650009,11.6814965413647,353,37.715634624663224,27,1.3968753564690084
24147,9.06893462457791,1.6974467458935543,15.17569406745935,440,62.213615414950496,26,2.3928313621134807
24150,9.028328541932,1.6146987753038458,17.1582648630263,484,21.94207412976648,24,0.9142530887402699
24151,8.995975813286814,1.8261636037525137,15.214731637629745,472,35.186477146168144,28,1.2566598980774337
24153,8.9772489430732,1.7534552889060946,14.639194701647908,460,48.97874213002297,26,1.8837977742316527
24155,9.122496782689243,1.4968956115537342,17.347597232784103,476,24.909662833291875,24,1.0379026180538282
24156,9.267105370940177,2.0128697588470588,9.054840054826116,301,34.90742556930034,27,1.2928676136777904
24157,9.376776339976264,1.8740340510632993,4.063663017081277,128,15.517104499275499,26,0.5968117115105961
24158,9.012958612890573,1.8603445059586232,13.557847757086908,451,41.475098120698924,28,1.4812535043106758
24159,8.964124561096481,1.7569177698556733,14.056740859226405,436,27.56835895237381,27,1.0210503315694004
24160,8.68070107393637,1.5236609856143593,16.99815840203764,476,60.67743192992411,25,2.4270972771969643
24161,8.732871701262583,1.7786649571507982,13.904798306898734,431,36.892152354886086,26,1.418928936726388
24162,9.02158989995218,1.8777097637750246,14.052917574174062,451,25.69798674195737,28,0.9177852407841918
24163,8.795978629138576,1.6905461300846985,14.9284853400677,446,23.90000358585144,26,0.9192309071481323
24164,8.699740742635607,1.7268846497899901,15.43021254708807,474,35.1612467115104,26,1.3523556427504
24165,8.960455261328415,1.6393282578709383,18.304409435107225,521,25.672264816039572,25,1.0268905926415828
24166,8.97267715393301,2.049148518568743,5.784520058566514,197,56.62669666514016,29,1.95264471259104
24167,9.15156064346811,1.8628744472017689,11.778004629134196,373,44.609987423791125,28,1.5932138365639688
24168,8.820646543184985,1.5602705267989694,15.44449620230995,434,21.7124085100119,24,0.9046836879171626
24169,9.017973882606846,1.9603581176019595,13.335438389752007,431,78.05899445769145,28,2.7878212306318377
24170,8.843293274605111,1.8642851722018374,12.44571041039195,387,40.75761074145481,28,1.4556289550519577
24171,8.923118413745122,1.8762308255025404,8.54848392398791,279,53.1198892882255,26,2.04307266493175
24172,9.142804190379392,2.018181072690972,10.634820396818128,352,49.28305733563067,30,1.6427685778543557
24173,8.867936275619664,1.633781778873268,12.089161507913252,349,31.89763066148313,24,1.3290679442284639
24174,8.768143781284827,1.5103159370425996,15.425882737367656,429,54.48458565071312,24,2.2701910687797136
24175,8.76711574006594,1.9679534322865768,11.552552176271472,379,34.58908462356666,28,1.2353244508416665
24176,8.83868234465809,1.8335280396725686,14.363929709466527,436,30.119695693630923,26,1.1584498343704202
24177,8.680862612636817,1.8345144190135845,12.045082507548024,371,46.81682285785743,28,1.6720293877806225
24178,9.26900095529566,1.781493510156883,13.003403392653825,393,44.55241284423973,26,1.7135543401630666
24179,8.98831855836003,1.6617830178052913,16.75173514410304,491,30.175611386545256,25,1.2070244554618101
24185,8.799854883103109,2.0098772217868306,13.346521383510572,438,36.78457894874471,29,1.2684337568532658
24187,9.3262844738539,1.6845038859264532,18.351611561901173,543,19.104834447346622,25,0.7641933778938649
24188,9.027697131454952,1.4427135417658628,21.08862167879741,561,36.64108944002517,24,1.5267120600010486
24189,8.999314001436664,1.9689069162333286,16.119466538423925,535,42.444136140759255,29,1.4635909014054915
24190,8.790717349379486,1.9536311884676298,18.612689815185206,616,44.46628779929408,28,1.5880817071176456
24191,8.935140824733915,1.8582344600125542,15.21852783463367,502,57.93124002496537,28,2.0689728580344773
24192,8.893443239946661,1.670103394512114,19.105057722858906,570,27.447941623746274,25,1.097917664949851
24193,9.072056806804996,1.7640491095846753,16.95638428258281,522,39.020552661082085,26,1.5007904869646955
24194,8.831627984215515,1.5081231485756308,20.66730339291799,568,35.06357413803465,23,1.524503223392811
24195,8.792938725743605,1.6748435313330863,19.544084939511308,576,37.71769842680202,25,1.5087079370720808
24196,8.970174545272489,1.451854245714931,13.753148733265645,358,14.454605993519284,21,0.6883145711199659
24197,8.84999620408814,2.0561458225485287,6.482119099193183,211,41.92758225048676,28,1.4974136518030985
24200,8.796275432755841,1.8679449796342684,5.914529565710779,185,30.671439333288934,28,1.095408547617462
24201,9.261294687805291,1.7481743131994096,25.679717632015837,796,72.09119290954055,27,2.6700441818348355
24203,8.92832192971838,1.8881096821316272,37.34345799355926,1191,64.55598029858926,27,2.390962233281084
24204,8.644218994737193,1.8105458673996357,16.82769401369939,514,34.54050434992575,26,1.3284809365356056
24206,8.935295742553636,1.611821880570778,8.975270506998214,253,27.425378565410433,23,1.192407763713497
24207,8.576069485259026,1.747432692948027,18.703781265525325,565,49.36549292494861,26,1.8986728048057158
24208,8.774318023323202,1.7990411424494164,19.904426263702543,611,84.54773553247449,26,3.2518359820182496
24210,8.867537645676345,1.909071104320673,10.823239923215581,345,33.63517307478731,27,1.2457471509180484
24211,8.601839546432654,1.861092362182881,11.140988410506452,355,62.77938561421543,27,2.325162430156127
24213,8.695584119711555,1.8143608144557486,56.40815258082156,1746,72.50857111099918,27,2.6855026337407106
24214,8.946445213407182,1.768765047083885,45.67320425805364,1389,196.3972893118482,27,7.2739736782166
24215,8.860953779821141,1.7905222276575585,60.66716401389061,1861,50.6555355975938,27,1.8761309480590296
24216,8.795016824929135,1.7894221604336704,63.57523621539476,1945,61.18149940885673,27,2.2659814595872865
24217,8.924872657907393,1.7019333384590765,61.96687046014145,1825,50.04555622526005,25,2.001822249010402
24218,9.042203243111867,1.8878362387517509,55.50584673083073,1751,80.83067353648472,28,2.886809769160169
24219,8.945515476284038,1.843768977965045,41.15895764817064,1280,43.05049218585299,27,1.5944626735501106
24220,8.792700608044013,1.79345108738512,16.77790948051445,528,26.838089644736403,28,0.9585032015977287
24222,8.962525723219704,1.7093688207629827,44.12027720479115,1312,53.23066458342942,26,2.0473332532088238
24223,9.039682503294493,1.8876400115251317,22.290953163995038,707,53.24987885157643,30,1.7749959617192144
24224,9.034624634927903,1.7251207855890909,42.74354243129284,1296,46.070988504611485,26,1.771961096331211
24225,8.821887213975586,1.8446943228359618,16.016866071691425,511,31.97963004327034,27,1.184430742343346
24226,8.841308998805953,1.79021224488976,47.1817231314521,1446,60.4524285378822,25,2.418097141515288
24227,8.885166853358612,1.5917799909766104,60.54500912417416,1746,47.237028953054164,25,1.8894811581221667
24228,8.756300917528655,1.8451112973699884,40.776945488442195,1294,52.7342311867282,27,1.953119673582526
24229,8.860543809980598,1.8475125904000704,27.871451509093465,903,61.48157947166025,26,2.364676133525394
24230,8.90592948603387,1.7084660808509287,15.552978925497243,467,33.17607296853125,25,1.32704291874125
24232,8.99981428041184,1.7433230896233383,20.308120701228667,616,31.982932446555942,27,1.184553053576146
24233,8.700512506458482,1.7791530437681737,18.89026936756819,582,53.866502888729244,27,1.9950556625455276
24234,8.94114034091672,1.73199955748642,20.389650030620484,603,55.55270478630658,25,2.222108191452263
24236,8.961902986659094,1.8031839922244388,45.70077584128254,1412,60.95409242002909,27,2.257558978519596
24237,8.817959503305614,1.6107298009897761,45.50383929804816,1297,38.55935658263615,25,1.542374263305446
24238,8.817870595174208,1.7550612037830307,50.903735251092215,1543,53.48330236165707,26,2.057050090832964
24239,8.715489042331749,1.770680907522977,49.043414521818306,1467,55.11298467145121,26,2.1197301796712003
24240,8.90248564132232,1.7823420010273259,50.20482820740557,1553,123.21702795186293,27,4.5635936278467755
24241,9.097749005441436,1.735783094887218,25.220275321452135,766,44.07169869040198,25,1.7628679476160791
24243,8.764247698020617,1.8912450515347317,24.28939749683396,786,41.3821938197606,27,1.5326738451763187
24244,8.730001577412962,1.6932017578943863,30.582491481792086,901,40.0843858667381,26,1.5417071487206964
24245,9.008414656522845,2.0114355936408357,26.901321199179314,887,44.98218994067475,28,1.606506783595527
24246,8.801363102834301,1.780741165709961,28.817086737160047,884,107.9313662676688,27,3.9974580099136596
24247,8.97135006608366,1.7505415595068567,26.053715883104008,782,45.185741270641024,27,1.6735459729867046
24248,8.90484772626217,1.7757857379764086,27.595741159448544,857,38.62320160237917,26,1.4855077539376604
24250,8.891737793843046,1.8159143770152935,55.46670892494678,1713,57.30871606568133,27,2.1225450394696788
24251,8.871678498163195,1.863132173485837,61.26960601712801,1923,310.3992919457382,28,11.085688998062079
24252,8.870623532536754,1.7509436446771787,60.96171946385661,1842,186.80450370811883,27,6.9186853225229195
24253,8.961048799096881,1.7858635672533234,64.22353237096881,1928,79.63821025419374,27,2.949563342747916
24254,8.872779670167148,1.8909932872719393,60.34211356144116,1923,370.42960298052344,29,12.773434585535291
24255,8.782385716746239,1.7951320022051758,59.19013213273566,1814,64.2861436642865,26,2.4725439870879424
24257,9.011484427522799,1.9177789601425803,40.70566663244132,1337,153.2171358745835,29,5.283349512916673
24258,8.957571706985501,1.7503951660683348,44.264807170078655,1313,36.94295047704698,26,1.420882710655653
24259,8.95938538465818,1.7289732865577385,43.64979764569318,1311,90.69872790535803,26,3.4884126117445393
24260,9.047482445202546,1.8096162941134546,39.519713453798005,1243,70.89690607686094,27,2.625811336180035
24261,8.944421586059002,1.5207312575069778,35.78116851714613,980,39.97968775980759,22,1.8172585345367087
24262,8.796623521353602,1.7743084678895582,37.01907238692034,1121,58.43404363949894,26,2.2474632169038053
24263,8.939884791680106,1.7356209454550817,28.84309056974516,858,48.25249956558844,27,1.7871296135403125
24264,9.017941367958331,1.8503958997565892,14.924160347411702,474,53.5047863426551,27,1.9816587534316705
24266,8.9899955683198,1.893556516756439,37.42334456618267,1205,59.01176562081583,28,2.1075630578862796
24267,9.08757465107703,1.8605402465503973,19.14044126334443,610,41.15097650951152,28,1.4696777324825543
24268,8.81515106974336,1.9667329695800198,17.625189600663344,582,38.598569225211804,29,1.3309851456969588
24269,8.761778593082264,1.7581217632284258,16.766829793092384,512,22.593126931151836,27,0.8367824789315494
24270,8.80052676150936,1.817187414453609,46.17750134332199,1450,182.57081555569718,28,6.520386269846328
24271,9.106320643852655,1.8348935599521938,45.72459697019279,1423,53.769625623431935,27,1.9914676156826643
24273,8.907927002393452,1.7969571335657075,53.14756356953498,1630,135.90965819906612,27,5.033691044409856
24274,9.103592654404443,1.8246064437770977,49.26371867312239,1523,51.741027214047655,27,1.9163343412610243
24275,8.917056311716866,1.9024955816500704,48.2528268764468,1536,137.4228818380373,29,4.738720063380597
24276,8.819781205671388,1.603754030627876,28.012920512805596,808,24.347656002566378,25,0.9739062401026551
24277,9.07303475406803,1.6428942270576326,31.59123369783704,918,31.785711478686224,25,1.271428459147449
24278,8.943791840418413,1.7869815840320984,33.21823097617649,1013,37.91534020813281,27,1.4042718595604744
24279,8.932004262715877,1.8315875311970315,31.0870612669456,968,42.79460193704319,27,1.5849852569275256
24280,8.946502104852563,1.7223477343596922,31.496734055927455,936,46.99066189451712,26,1.8073331497891199
24281,8.788630148546757,1.854285305169624,33.13875204256492,1028,39.67111285713494,28,1.4168254591833909
24282,8.735910055620248,1.742189940273759,36.17410079027307,1077,53.6250970719326,26,2.0625037335358694
24283,8.84618618001314,1.8612964554194076,31.806566116272375,1007,66.94553820420924,27,2.4794643779336756
24310,8.80053325962846,1.8421018613663154,26.629410380081012,825,30.29594785762466,27,1.1220721428749874
24311,8.779589437290149,1.7386002820334427,28.451928375629386,853,73.73725278583636,27,2.7310093624383835
24312,8.854291617200996,1.708037102698065,30.897524593442064,924,39.613689560306646,27,1.4671736874187646
24313,8.893299842952645,1.6783654365798324,40.52098957733928,1183,112.0304830642461,26,4.308864733240235
24314,8.714982831527161,1.8086156847271886,25.162900267593702,790,80.65880671646701,29,2.7813381626367937
24315,9.099961309539683,1.8263573246367553,23.574422063465608,709,40.89471667180629,27,1.5146191359928256
24316,8.837051578329639,1.9311127480134416,24.194300935615846,766,72.84130231297328,29,2.511769045274941
24317,8.796540758767472,1.9619873484216421,25.991772374777483,828,59.27396939789667,28,2.1169274784963097
24318,8.655160669556254,1.8844013563187478,4.079866024871534,130,32.31404944596728,27,1.1968166461469363
24322,9.200190796872409,1.6936736193347606,31.36556089201607,928,102.40114263729134,26,3.938505486049667
24323,8.426268892205279,1.842487998821809,17.7322523580262,542,35.0179415103979,27,1.2969607966814036
24324,8.89695732756011,1.7031526743302081,31.2387628787246,934,35.35614735375685,26,1.3598518212983406
24325,8.801426513247051,1.8001843244108011,29.862083304173183,929,51.74652270917667,27,1.9165378781176545
24326,9.042427357478964,1.6860709112243857,27.81017237878223,832,41.56994077133215,26,1.5988438758204673
24327,8.869392849445543,1.6926867712378997,28.719885327668646,865,50.36591665975095,27,1.8654043207315167
