run,mean,std_dev,amplitude,nevents
25020,8.72328,3.03466,49.92797,2009
25026,8.89613,3.15909,78.55836,3338
25027,9.02809,3.24596,72.62745,3137
25030,9.53208,3.56024,143.02256,6614
25031,9.47645,3.67363,81.00532,3821
25034,9.46130,3.53612,72.00074,3307
25035,8.87156,3.18561,71.44939,2996
25038,9.57855,3.61099,76.05377,3532
25041,9.64264,3.60144,77.51308,3620
25044,9.07196,3.40056,202.63462,9073
25045,9.05191,3.43667,215.66821,9784
25046,8.41787,3.02394,116.27721,4596
25049,9.16629,3.48466,180.38759,8227
25050,9.24669,3.59827,193.62530,9059
25051,9.12501,3.34771,116.38015,5158
25052,8.69241,3.22629,125.30558,5343
25053,8.36022,2.94042,65.60293,2490
25056,8.84962,3.26813,141.08692,6131
25059,8.86472,3.31096,191.14623,8420
25060,8.94021,3.39562,189.57656,8496
25061,9.07862,3.39094,156.32892,6973
25062,9.24296,3.44747,96.28043,4329
25063,9.21638,3.47810,48.34521,2192
25064,9.09513,3.23497,71.77394,3075
25065,8.95927,3.33241,222.46172,9806
25066,9.00524,3.38918,199.39117,8908
25067,8.92386,3.37840,200.22319,8968
25068,8.39954,3.06490,118.81052,4784
25069,9.18369,3.39734,188.96954,8455
25070,9.25668,3.52695,172.28919,7894
25071,9.17014,3.45166,200.37857,9057
25072,8.59267,3.24601,119.57967,5156
25073,8.11309,2.82869,74.74786,2771
25074,8.97057,3.20103,87.03176,3710
25076,8.31378,3.12132,128.81902,5288
25077,8.27179,3.01230,124.33194,4960
25078,8.40315,3.14793,129.88346,5400
25079,8.04455,3.01087,78.71482,3041
25080,8.00531,2.89821,79.91398,2989
25083,8.47308,3.27769,88.48174,3794
25084,8.45226,3.16276,185.90780,7714
25085,8.46341,3.18131,109.20824,4600
25086,8.57641,3.28146,148.05599,6350
25087,7.94219,2.83379,60.92928,2235
25088,8.24817,3.01899,63.92734,2425
25091,8.42530,3.10016,16.10925,674
25092,8.27398,3.10524,95.46096,3932
25093,8.43850,3.26219,97.82197,4196
25096,8.77790,3.47511,165.09326,7518
25097,8.72295,3.36553,166.16127,7391
25098,8.65349,3.21561,182.45734,7881
25099,7.95347,2.91070,85.47295,3242
25102,8.90328,3.35930,169.64789,7510
25103,8.74421,3.29645,127.72200,5603
25104,8.65268,3.20195,117.54217,5027
25105,8.96132,3.43461,119.96031,5370
25108,8.56590,3.25233,159.68816,6901
25109,8.40040,3.17089,169.12244,7209
25110,8.58561,3.20540,169.57939,7247
25111,7.97506,2.89018,104.26035,3900
25112,8.17975,3.04418,95.50660,3761
25114,8.74778,3.38215,194.28313,8681
