run,mean,std_dev,amplitude,nevents
24371,9.32389,2.38909,6.87045,200
24372,9.37834,2.26433,6.08744,170
24376,8.92643,2.39136,15.98561,471
24377,8.99112,2.74167,22.35851,743
24378,8.81152,2.55796,18.17270,568
24379,8.95977,2.50933,22.42532,683
24380,8.95474,2.40138,25.86968,754
24381,8.83808,2.42139,25.17649,744
24382,8.84422,2.32100,24.69074,701
24383,9.14037,2.40234,24.40962,716
24384,9.28003,2.45472,6.59923,197
24385,9.17838,2.34417,9.93782,278
24386,8.93186,2.26384,30.57060,844
24387,9.24378,2.20440,28.42772,767
24388,9.07539,2.14024,33.22994,869
24389,9.06066,2.32190,21.90057,614
24390,9.02757,2.26565,25.24812,697
24396,9.05712,2.18735,28.55253,772
24397,9.23503,2.28545,25.08870,704
24398,9.16988,2.31639,11.71744,326
24399,9.39793,2.27607,3.24344,90
24400,9.29076,2.48975,16.02661,481
24401,8.92272,2.36056,17.65688,510
24402,8.82367,2.30941,23.97992,674
24404,9.06121,2.30511,28.85456,812
24405,8.74778,2.08433,7.24651,188
24406,9.00688,2.37368,25.67618,742
24407,9.04327,2.39202,26.92022,783
24408,8.96881,2.27432,30.34473,842
24409,9.15595,2.29876,26.25501,735
24410,9.10959,2.28127,25.90894,718
24411,8.51786,2.12454,6.18161,158
24412,9.04517,2.25408,7.46109,202
24413,9.21382,2.30976,7.49841,213
24414,8.90449,2.20208,8.19149,218
24415,8.70400,2.50926,2.88168,89
24416,8.85898,2.48646,20.97679,637
24417,8.96279,2.37782,28.84045,829
24418,9.13574,2.33527,28.89486,820
24419,8.88864,2.54861,23.81396,742
24421,8.73957,2.55391,3.32047,101
24422,8.95913,2.42093,16.55952,491
24423,9.03236,2.13320,6.24188,162
24424,9.12311,2.28328,26.57611,732
24425,9.11673,2.23642,28.32770,769
24426,9.12431,2.18599,13.61407,362
24427,9.50989,1.74876,6.26236,134
24428,9.18041,2.52552,20.63360,629
24429,9.01591,2.41562,23.27074,687
24430,9.03688,2.27790,22.08284,615
24431,9.25212,2.44921,19.98228,597
24432,9.04252,2.36910,21.57866,618
24433,9.23821,2.26411,25.13782,691
24434,9.10912,2.44160,22.18616,658
24435,9.24524,2.43390,23.51743,696
24436,8.90699,2.36014,24.46622,710
24437,8.97705,2.37074,22.15362,641
24442,9.22206,2.21369,25.29738,689
24443,9.00152,2.51304,23.46924,724
24444,9.27480,2.26740,21.73546,595
24445,8.62053,1.76156,4.32881,101
24446,9.38373,2.30114,11.40946,323
24447,9.32986,2.23106,20.30443,557
24448,9.16424,2.33021,8.35163,237
24449,9.24887,2.07075,24.32345,626
24450,9.05432,2.32101,21.19962,599
24451,9.20442,2.23455,21.06838,574
24452,9.10291,2.35276,22.73041,653
24453,9.28749,2.24159,22.78680,614
24454,9.24861,2.33383,5.47895,160
24460,9.23771,2.16027,23.64757,615
24461,8.92282,2.24783,6.55215,180
24463,8.90385,2.18679,17.09811,460
24464,9.08217,2.19831,23.14266,629
24469,9.11937,2.21031,23.24728,629
24470,8.99634,2.19551,24.33129,648
24471,9.13341,2.16800,26.06679,686
24472,8.99055,2.41149,14.19145,419
24473,9.14661,2.44074,5.58088,165
24474,9.31201,2.24726,27.72656,761
24475,9.20340,2.43118,22.68365,671
24476,9.17820,2.34506,24.01964,682
24477,8.85519,2.26966,23.06480,640
24478,8.91361,2.25362,27.32695,750
24479,8.78079,2.16615,22.39716,601
24480,9.06863,2.10743,6.23709,159
24485,9.13139,2.43859,13.01749,384
24486,9.12274,2.30548,18.78493,530
24487,9.19430,2.25923,17.14319,469
24488,8.90545,2.49506,15.86435,480
24489,8.88860,2.41089,13.38232,392
24490,9.33452,2.43023,15.54094,458
24491,9.40558,2.18401,17.12626,455
24492,9.30231,2.28992,17.67033,491
24493,8.88309,2.13857,17.74250,472
24494,9.06132,2.47824,16.22304,487
24499,9.05247,2.32670,22.99437,646
24500,9.17007,2.44149,25.41007,750
24501,9.00287,2.43651,20.91574,617
24502,9.23216,2.29700,23.58396,653
24503,9.15958,2.35885,24.36256,698
24504,8.89319,2.56710,21.64067,672
24505,9.05636,2.53478,22.50519,693
24506,8.92399,2.35474,23.89473,689
24507,8.90996,2.47566,22.35557,671
24508,9.06364,1.93162,16.67319,401
24509,9.09264,2.23390,23.24538,629
24510,9.15181,2.24358,21.46524,585
24511,9.19386,2.12013,25.06861,643
24512,9.19334,2.59688,4.91290,155
24513,9.01759,2.28045,20.13823,558
24514,9.21985,2.36542,22.21535,637
24515,9.07902,2.25009,21.64352,592
24516,9.24724,2.16355,24.05643,636
24517,8.90164,2.43362,14.67721,438
24521,9.14373,2.36351,20.40391,585
24522,9.26846,2.26686,24.09238,666
24523,8.90906,2.35974,18.69219,540
24524,8.83868,2.29075,22.98246,644
24525,9.15080,1.91339,6.41960,151
24526,8.96690,2.29990,23.95931,674
24527,9.18304,2.52214,23.70220,725
24528,9.02394,2.43155,21.17787,629
24529,9.15811,2.55074,23.87171,734
24530,9.11789,2.52775,22.35140,690
24531,8.99930,2.37427,23.34285,668
24532,9.09569,2.29575,25.51424,712
24533,8.99460,2.51136,22.63767,689
24534,8.99597,2.14816,26.77037,703
24535,9.07444,2.32555,24.98353,705
24536,0.88688,0.00000,1.00000,1
24543,9.46039,1.78768,0.33885,8
24547,5.58098,1.76849,0.13955,3
24550,9.78081,0.58272,0.83916,8
24553,8.90612,1.78059,3.35177,82
24554,7.98390,2.37464,2.04737,62
24555,10.03464,1.58261,0.73096,17
24556,8.49241,1.89529,3.37595,86
24557,8.21581,1.97631,3.55326,93
24558,8.36982,1.93758,4.21574,112
24559,8.41635,1.29946,4.48265,86
24560,8.20542,1.96120,3.08233,81
24561,8.28929,2.36717,4.10647,127
24562,8.48540,2.21855,4.94016,139
24563,8.90737,2.60178,1.30816,44
24564,8.28174,1.81889,4.08599,104
24566,8.77513,2.00287,3.43532,93
24567,8.74430,1.94649,3.79687,99
24568,9.12059,2.45067,1.50677,49
24569,8.33966,2.52393,0.90344,29
24570,8.88381,2.16384,8.08341,224
