run,mean,std_dev,amplitude,nevents
24357,9.40821,3.69318,10.68758,511
24359,9.35655,3.51397,11.92397,549
24360,9.45312,3.80630,12.04251,579
24363,8.67263,2.50641,4.49569,156
24364,8.23601,2.90343,4.38422,175
24365,8.56447,2.67434,5.65803,213
24366,8.35100,2.74872,5.38451,195
24367,8.01512,2.64324,4.91975,179
24368,8.98376,3.27345,5.51229,229
24369,8.70427,3.43303,4.24548,189
24370,8.59277,3.39147,4.74982,206
24371,8.58727,2.62966,5.32456,186
24372,8.55153,2.66204,4.42549,161
24376,9.05289,3.51874,9.24310,429
24377,9.01407,3.64195,14.14227,663
24378,8.99487,3.39665,11.30686,505
24379,9.05907,3.67060,13.65332,642
24380,9.08780,3.92615,13.66124,684
24381,9.55302,4.10305,13.40168,679
24382,9.69631,4.08805,12.70069,653
24383,8.85889,3.42441,14.20133,637
24384,8.45630,3.46706,4.16561,188
24385,9.59114,3.84965,4.94642,240
24386,9.07458,3.80585,15.88191,773
24387,9.24029,3.79575,14.49967,700
24388,9.78022,3.92592,16.11644,795
24389,9.31429,3.77773,11.11906,537
24390,9.13696,3.71013,12.66968,614
24396,8.63161,2.81619,16.78783,690
24397,9.64211,3.70775,12.88069,613
24398,8.71841,3.46546,6.73233,307
24399,9.48556,3.65907,1.86734,87
24400,9.47808,3.61837,9.24982,424
24401,10.23667,4.26669,8.41743,442
24402,9.56985,4.01517,11.82229,599
24404,9.50491,3.62117,15.63142,726
24405,7.93011,2.87869,4.48478,174
24406,9.66045,3.96320,13.27758,656
24407,9.48699,4.05488,13.92589,717
24408,9.39009,3.71669,15.02217,728
24409,9.11957,3.41623,14.20748,643
24410,9.42651,3.98436,12.43235,629
24411,9.11075,3.31378,3.50434,148
24412,8.82066,3.65069,3.96646,187
24413,9.15331,3.43269,4.74909,207
24414,8.27859,3.40913,4.49221,203
24415,9.42607,4.07483,1.67747,86
24416,9.39273,3.72404,12.07352,566
24417,9.18092,3.77770,15.24011,740
24418,9.52299,3.60966,16.27305,743
24419,9.44524,3.41698,15.29426,678
24421,9.67035,3.49177,2.07466,92
24422,8.94839,3.22457,10.10994,442
24423,8.74861,4.26536,2.88903,153
24424,9.26439,3.79108,13.00382,626
24425,9.67429,3.70272,14.73046,691
24426,9.05530,3.92221,7.10435,345
24427,8.32263,2.43661,3.87315,129
24428,9.10921,4.21039,10.88004,575
24429,9.19411,4.28148,11.50843,611
24430,9.12314,3.78953,11.45552,555
24431,8.83458,3.78983,11.28762,550
24432,9.20513,3.72441,12.08579,563
24433,8.78096,3.98691,12.28244,626
24434,9.30571,3.74862,12.26225,581
24435,8.83036,3.63918,13.60166,636
24436,9.26425,3.92047,12.88316,640
24437,8.94913,3.67988,12.23100,580
24442,8.99043,3.29239,14.25299,625
24443,8.62242,3.38596,15.28268,695
24444,8.39145,3.29298,12.51547,558
24445,9.14901,3.50793,2.10096,95
24446,9.35942,3.69885,6.49070,302
24447,9.01204,3.65944,10.97327,515
24448,8.35684,3.28399,4.80330,215
24449,8.32594,3.42911,12.23440,564
24450,9.10557,4.04089,11.28023,570
24451,8.71507,3.65427,11.25918,531
24452,8.99647,3.76404,12.19332,590
24453,8.85866,3.50001,11.87780,546
24454,8.22212,2.96120,3.97729,157
24460,8.47377,3.57247,11.87606,562
24461,8.64949,3.86382,3.32958,162
24463,9.00845,3.49323,9.40398,429
24464,9.21996,4.04389,10.89315,562
24469,9.27192,4.08596,11.49749,586
24470,8.82436,4.05469,11.49556,588
24471,8.69327,3.71717,13.34802,635
24472,8.65702,3.29785,8.32548,378
24473,8.39555,3.53825,3.13053,154
24474,9.08135,3.48245,15.38161,695
24475,8.52964,3.18745,14.37816,617
24476,8.36166,3.33204,13.95078,621
24477,8.92083,3.52230,12.54187,576
24478,9.15863,3.89922,13.78788,684
24479,8.79019,3.32774,12.30965,551
24480,8.46821,3.05017,3.62845,149
24485,8.89454,3.44646,7.78949,353
24486,8.83599,3.30418,11.47989,490
24487,8.47672,3.01920,10.85476,448
24488,8.42804,3.12057,10.33875,444
24489,9.15169,3.41734,8.29547,364
24490,9.15442,3.78369,8.83098,433
24491,8.77799,3.52351,9.01093,418
24492,9.39849,3.68169,9.64649,456
24493,8.66121,3.43801,9.84487,446
24494,9.14791,3.33323,10.50315,453
24499,8.97298,3.79016,12.24405,597
24500,8.23165,3.04843,16.00779,677
24501,8.75285,3.57361,12.15502,568
24502,8.61860,3.59833,12.55971,592
24503,8.70841,3.84996,13.18960,651
24504,8.80386,3.22729,14.02821,606
24505,9.28049,3.87566,12.84831,633
24506,8.72797,3.57129,13.73995,646
24507,9.00052,3.95415,12.33152,616
24508,9.03356,3.93652,7.51016,374
24509,8.85667,3.66199,12.01013,568
24510,8.54137,3.31633,11.98460,529
24511,8.53719,3.57608,12.31486,592
24512,8.27225,2.71713,4.26233,146
24513,9.69233,4.11893,10.13470,521
24514,8.86169,3.77156,11.93406,581
24515,8.38445,3.25827,12.11683,530
24516,9.04890,3.34090,13.24074,585
24517,8.84279,3.50236,8.86588,400
24521,9.27755,3.81345,10.82875,522
24522,8.95814,3.58379,13.27750,616
24523,8.72095,3.77510,9.94444,483
24524,8.75104,3.32573,13.52542,592
24525,8.12779,3.04999,3.49194,145
24526,8.93891,3.44693,13.59442,624
24527,9.45856,4.17668,12.69890,666
24528,9.19387,3.84758,11.79003,575
24529,9.04600,3.68054,14.42134,684
24530,9.07984,4.00886,12.18066,620
24531,8.96443,3.76024,12.44952,602
24532,8.98282,3.68107,13.53680,653
24533,8.74546,3.79765,12.64185,623
24534,8.99271,3.43328,14.24675,637
24535,9.01285,3.69914,13.62296,656
24536,8.31236,2.95825,0.53277,23
24543,9.44109,2.37048,0.54020,16
24547,11.08105,4.40251,0.30775,16
24550,7.72919,2.20699,0.45586,15
24553,10.06398,4.00867,5.13648,258
24554,9.85085,3.44450,4.26972,189
24555,8.46107,2.16015,1.24165,38
24556,9.23907,4.04811,3.98899,204
24557,8.76321,3.50404,3.93331,176
24558,9.63287,4.15644,5.67630,294
24559,9.79759,4.06056,5.49314,276
24560,9.77931,3.86142,4.23532,207
24561,9.76934,4.25013,6.39556,341
24562,8.56237,3.25126,5.98321,264
24563,7.56791,2.84358,3.49671,144
24564,9.09588,3.81422,6.73937,328
24566,9.46486,3.58953,6.73641,309
24567,9.18511,3.61375,5.56466,264
24568,8.79726,3.34451,3.76017,165
24569,8.51915,2.86317,2.71114,103
24570,9.18568,3.18006,9.76367,417
24572,10.94097,3.95588,95.52828,4685
24574,10.35770,3.55223,78.24706,3535
24576,9.96787,3.45682,41.19996,1833
24578,10.41055,3.70004,107.72920,5029
24580,10.25371,3.66883,40.00605,1879
24582,10.50589,3.77832,89.67396,4257
24583,10.12425,3.50671,51.73547,2350
24584,10.46431,3.68535,84.87855,3968
24585,9.93347,3.32648,25.32938,1108
24587,9.72671,3.21276,19.32239,828
24588,10.46575,3.63850,93.84027,4320
24589,10.20734,3.65724,51.81671,2408
24590,10.22901,3.72160,52.55523,2471
24591,10.44973,3.88881,47.16799,2292
24592,10.18875,3.82822,43.16196,2099
24593,10.41608,3.67640,44.73546,2065
24594,10.48669,3.70378,50.77330,2374
24595,10.61286,3.90045,29.74323,1445
24596,10.37447,3.74824,60.97941,2898
24597,10.47443,3.78310,60.57804,2887
24598,9.97108,3.70256,28.10278,1328
24599,10.04742,3.60423,29.41539,1369
24600,10.20392,3.62528,26.47966,1217
24601,9.33925,3.66704,4.99712,236
24602,9.17679,4.07504,6.66122,345
24603,9.53578,3.93646,7.43259,368
24604,8.72563,3.36182,6.94459,314
24605,9.51431,3.41887,8.26561,374
24606,9.09931,3.48729,9.53953,439
24607,7.96036,2.77190,7.66108,307
24608,8.69904,3.70549,6.57477,314
24609,9.28167,4.30741,6.31245,338
24610,8.45886,3.42352,6.94258,310
24611,8.75044,3.09841,4.68457,195
24612,8.90216,3.76203,42.13781,2049
24613,8.96157,3.60709,44.08805,2053
24614,9.15918,4.13342,36.84235,1906
24615,9.26658,3.76921,41.45183,1988
24616,9.54578,4.20778,37.22228,1941
24617,9.27914,3.96695,39.53933,1990
24618,8.86373,3.89050,36.53592,1827
24619,9.20996,3.73908,7.29014,350
24620,6.09276,2.03851,1.46354,52
24621,8.43216,3.75895,18.56710,904
24622,7.88653,2.66603,7.65761,279
24627,8.97779,3.66027,12.86651,602
24628,8.45646,3.59776,12.74531,589
24629,8.62977,3.52941,13.63246,626
24630,8.37851,3.21367,13.29954,570
24631,8.50185,3.22498,17.81177,776
24632,8.67060,3.38952,15.99089,710
24633,8.74617,3.76283,4.07687,198
24634,8.79234,3.71118,15.50080,734
24635,7.99281,2.93400,7.77205,314
24636,7.31504,3.09028,3.51866,147
24641,8.41197,3.50742,3.90978,176
24642,8.71967,4.13378,5.13632,267
24643,8.66436,3.87557,3.99178,199
24646,8.75608,3.56498,20.95254,975
24647,8.72589,3.80983,18.77341,912
24648,8.56346,3.35771,17.65190,782
24649,8.81553,3.47261,18.36283,845
24650,8.88748,3.45427,18.23532,817
24651,7.43188,2.73889,6.88873,261
24654,8.55657,3.48815,12.68680,586
24655,8.59354,3.97859,12.34071,630
24656,8.09475,3.18563,14.46989,638
24657,8.26079,3.03258,14.22795,593
24658,8.96979,3.57829,12.60147,575
24659,8.35826,3.32218,15.02044,664
24660,8.48304,3.49963,9.11341,413
24661,8.55373,3.52587,13.92139,632
24662,8.42672,3.25129,14.94780,643
24666,9.23951,3.88639,53.91808,2679
24667,9.46945,4.17994,32.23035,1679
24668,9.09515,3.87843,40.53132,2017
24669,9.06169,3.81635,42.93297,2098
24670,8.83012,3.64613,39.60372,1862
24671,9.32578,4.01011,40.86470,2063
24672,8.75919,3.59399,26.37275,1218
24673,8.40063,3.66800,7.20980,332
24674,8.67057,3.57289,25.45850,1181
24675,9.06402,3.89202,19.97741,992
24676,8.71128,3.53476,17.56536,797
24677,8.71749,3.17525,20.54845,862
24678,8.91368,3.65522,17.11574,802
24679,8.41266,3.47159,16.03137,743
24680,8.64629,3.48450,23.38738,1066
24681,8.56229,3.41552,11.04596,488
24682,8.01331,2.77234,3.44545,131
24683,8.71851,3.79368,5.07951,252
24684,8.13424,2.61361,6.14178,218
24685,7.34657,3.05750,6.29072,264
24686,7.92736,2.99285,5.37554,216
24687,8.30715,3.49003,14.92716,688
24688,8.73295,3.45708,15.57874,699
24690,9.73835,3.40136,90.83145,4016
24691,9.58013,3.32401,88.63479,3852
24692,9.72849,3.43484,83.52238,3725
24693,9.46322,3.25393,84.32535,3597
24694,9.81257,3.41400,84.70790,3701
24695,9.58395,3.28508,106.43056,4562
24696,8.59539,2.55433,10.44325,393
24697,9.88933,3.41924,91.73232,4038
24698,9.57414,3.29092,87.53480,3756
24699,9.71286,3.46377,91.40518,4097
24701,9.61183,3.39002,99.01967,4348
24702,9.46277,3.28652,55.53627,2361
24703,9.01312,2.93904,23.08554,913
24707,9.38814,3.14526,37.73263,1557
24708,9.40490,3.23831,36.92705,1598
24709,9.64817,3.38611,37.17021,1620
24710,9.23852,3.02451,11.38343,452
24713,9.72022,3.48657,103.00466,4607
24714,9.75123,3.28556,114.51137,4911
24715,9.56848,3.27640,110.62811,4740
24716,9.66217,3.28089,118.66746,5106
24717,9.84383,3.40272,103.94792,4594
24718,9.58661,3.36198,111.14257,4889
24719,9.76424,3.34245,107.71277,4674
24720,9.55027,3.26299,61.17000,2600
24721,9.45794,3.11464,61.12502,2503
24722,9.27427,3.11382,59.47601,2468
24723,9.31605,3.10050,55.30621,2267
24724,8.87446,2.99063,17.22556,705
24725,8.85315,2.98420,17.75892,702
24726,9.05627,3.23734,15.10412,650
24727,9.16279,2.85180,13.05966,507
24728,9.38079,3.16691,14.58668,601
24729,9.55928,3.43765,13.27516,584
24730,9.45831,3.22016,34.92811,1456
24731,8.94605,3.01596,38.97301,1564
24732,9.42157,3.40388,32.69964,1458
24733,8.87685,2.82250,11.03405,411
24734,9.30095,3.30230,26.44843,1125
24736,9.22635,3.17042,43.35879,1782
24737,9.13046,3.09689,16.25245,676
24738,9.06332,3.12262,39.31706,1628
24739,9.22156,3.09468,34.44597,1404
24740,9.17696,2.94168,37.94058,1493
