run,mean,std_dev,amplitude,nevents
25234,14.63398,4.93920,26.79893,813
25235,14.78860,4.71787,30.61088,891
25236,14.18819,4.68280,13.09847,378
25237,13.71374,4.87180,13.14248,387
25240,14.31467,5.43004,9.07448,303
25241,13.51064,4.67206,10.41265,301
25247,14.42385,5.03465,32.22369,998
25248,14.09741,5.17036,32.44448,1030
25249,13.87084,5.30187,12.54555,405
25251,14.85253,5.18889,17.58768,563
25252,14.12223,5.44019,14.41067,485
25255,14.79879,5.38653,230.84181,8593
25256,14.80206,5.33981,166.01718,6192
25257,14.77945,5.39985,131.54152,5026
25258,13.81131,4.90660,119.86437,3832
25259,13.74323,4.63839,118.02794,3618
25262,13.69649,4.83657,140.74413,4517
25263,13.86783,4.98620,147.31640,4862
25264,13.91473,5.04442,127.48342,4237
25265,13.32575,4.77365,52.84398,1597
25266,13.34741,4.76940,52.69561,1596
25269,13.17041,4.68955,40.05262,1192
25272,13.85280,5.08349,147.06300,5021
25273,13.75674,4.96044,163.20931,5412
25275,13.30032,5.10806,92.75516,3095
25276,13.78824,5.25771,89.66155,3060
25277,13.67635,5.24974,87.05264,2966
25279,13.19745,4.62911,40.24360,1192
25280,10.20043,4.24495,240.01215,7306
25281,10.36690,4.40418,228.56782,7124
25282,9.33279,4.18851,68.68178,1909
25283,9.36914,3.85425,72.71614,1877
25286,10.40063,4.48734,256.34833,8046
25287,10.53452,4.59540,218.91989,7027
25288,10.44416,4.56019,164.92338,5242
25289,9.67735,4.07127,87.52886,2377
25290,9.32822,3.92188,78.17208,2122
25293,9.67880,4.37222,111.68555,3236
25295,10.06520,4.25127,287.44838,8752
25296,10.11283,4.40301,258.88302,8055
25298,10.34658,4.79884,210.22499,6972
25299,10.37341,4.65914,56.91645,1880
25300,10.28899,4.58692,243.14950,7838
25301,10.15573,4.33437,172.49504,5306
25303,8.90123,4.06746,39.13031,1016
25305,8.96645,3.95945,66.55460,1715
25306,9.27339,3.77507,31.35843,779
25309,10.31241,4.52991,222.42711,7068
25310,10.54501,4.63328,59.31951,1931
25311,10.39071,4.52740,149.27843,4759
25312,9.37261,4.05523,72.44634,1951
25313,9.22925,4.06715,72.18408,1976
25314,10.03194,4.35060,98.18264,3042
25315,10.38387,4.35945,230.58432,7191
25316,9.72859,4.17343,73.32482,1994
25317,9.62637,4.18682,112.25748,3168
25318,-2.04358,6.69058,147.31694,2388
25319,-4.36583,7.94329,160.48033,2330
25320,-2.65896,7.39882,45.43066,757
25321,-2.46769,6.69392,77.46986,1192
25322,0.79246,4.74477,42.44754,747
25323,1.59241,4.53770,39.82450,749
25328,-4.48661,8.17566,187.16561,2820
25329,-3.15868,7.55962,197.68859,3200
25330,-6.93666,8.66552,222.65372,2582
25331,-3.02843,7.15778,221.33699,3394
25333,-1.47786,6.35726,49.86839,825
25334,-0.41766,6.02284,42.03955,757
25336,-7.73618,8.85546,136.79006,1453
25337,0.78947,4.90987,54.29204,993
25338,-1.16724,5.95098,58.91446,984
25340,-4.20007,7.63504,105.36874,1509
25341,-10.00075,10.43260,78.53148,868
25342,-1.03460,6.17482,67.87091,1169
25343,-1.76972,6.30020,75.08417,1162
25344,-3.96944,7.72266,174.02975,2579
25345,-3.19885,7.26451,93.77360,1435
25356,8.99019,3.82351,148.85617,3824
25357,9.24784,3.79543,146.78900,3728
25358,9.27502,3.66394,144.05242,3517
25359,8.75218,3.78372,56.51055,1406
25360,8.92615,3.64872,57.74047,1368
25363,9.44483,3.99120,239.75595,6462
25364,9.55321,3.90540,297.64818,7998
25365,8.82036,3.64663,103.81926,2506
25366,9.14047,3.69219,50.94756,1242
25368,8.71063,3.58730,43.51855,1004
25370,9.44054,4.18969,5.06478,137
25371,9.03501,3.85866,165.46699,4202
25372,9.09188,3.83847,203.10709,5254
25374,8.99185,4.06270,165.98491,4447
25375,8.94471,3.78540,112.05954,2858
25376,8.94561,3.84796,108.78194,2793
25379,9.85846,4.13221,279.57634,8085
