run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24756,6.724387248023784,2.722370530052464,4.690237184426521,222,69.57367127925401,44,1.5812198018012276
24758,6.995126411229543,3.2502141058790324,4.302700915749909,212,52.603687255700606,44,1.1955383467204683
24759,7.875421013462417,3.6541688143507125,1.5204183004431393,88,17.390201193398923,37,0.47000543765943037
24766,7.744029692729464,2.7695659938170447,8.126691326790715,380,56.4463664391217,42,1.3439611056933738
24767,7.850265186725031,2.9520725863683643,8.474632154915454,406,64.24414758086058,45,1.427647724019124
24768,7.479749998574796,2.937636368509513,7.6358677799297086,359,46.00460571130789,44,1.045559220711543
24769,7.473731682097468,2.8265738153345876,3.490162979878896,165,45.04828867178696,40,1.1262072167946742
24770,7.258351705753623,2.9935744087991116,12.319288322757698,594,52.681069375581984,46,1.1452406385996083
24772,7.55936808914188,3.0263465893304407,8.01992829103367,398,65.5585386512921,46,1.425185622854176
24773,7.648692111873583,2.2593504724749085,5.46901674495495,221,54.98575628878786,41,1.3411160070436063
24774,7.334420563396476,2.729380376951915,2.5411065397439443,110,32.92807699090501,37,0.8899480267812165
24775,7.360892417950936,2.33657135762751,4.512084756022386,187,29.673769008687337,38,0.780888658123351
24776,7.363118797452712,3.545072048641804,3.196692769673346,175,48.44281303577793,49,0.9886288374648557
24777,7.531103111482975,2.571222091621278,4.196599624516329,171,37.07825844929127,36,1.0299516235914241
24778,6.410386259451471,2.9739721046482575,1.859520860920922,90,19.990890688849806,33,0.605784566328782
24779,6.511662574572867,3.6303789753620586,14.703398398553992,810,87.99417623254378,55,1.599894113318978
24780,5.7299867353503915,3.6945727288839696,10.047613377492752,524,46.27717708931438,51,0.9073956292022427
24781,6.501589451500938,3.653713822275462,14.184070537932671,768,56.96945030269303,52,1.095566351974866
24782,6.3608924309139425,3.339272245361481,16.161889543117535,853,83.09314001182008,51,1.6292772551337271
24783,6.494312049660392,3.147452421479153,13.594514060244196,686,52.18008047566442,51,1.023138832856165
24784,6.300960691612154,3.2210703452664218,15.431099086361861,783,56.940779330111134,50,1.1388155866022227
