run,pmt,nevents,calibration_constant,calibration_error,chi2,chi2_ndf
23943,3,94,5.443410357464279,0.7650972196664628,24.808798699101345,0.32219219089742007
23943,4,54,4.127734105290698,1.0592082182617397,112.92693080003053,1.4665835168835135
23944,1,465,7.322341045067126,0.5592640653920745,66.49556452446241,0.8635787600579534
23944,2,1362,7.233188084567724,0.34585963856109214,231.36172513203138,3.0046977289874204
23944,3,955,5.179399503410398,0.2746476155225297,190.00137786112873,2.4675503618328407
23944,4,378,5.7833466087047904,0.5791943973140593,535.5848156497456,6.955646956490202
23945,1,283,3.5352286886169946,0.29572348003119053,48.14123613564966,0.6252108589045411
23945,2,743,7.175847721811226,0.5498458616381221,180.0594526535356,2.338434450045917
23945,3,513,5.1898871558764945,0.40765383012117207,780.1056832089592,10.131242639077392
23945,4,213,6.950420931393613,0.8637399729568053,671.2133306361656,8.717056242028123
23946,1,475,4.394620939141024,0.27075039556723424,30.00390485346897,0.3896611019931035
23946,2,1126,6.739244545764982,0.34362180439829904,256.8486564651533,3.335696837209783
23946,3,873,4.981503395700786,0.2893670716491529,192.86620078882277,2.5047558544002957
23946,4,331,5.221726107918786,0.5954511004292047,164.01074528734796,2.130009679056467
23947,1,449,5.0368545180918955,0.3339738547421213,957059022.4600511,12429337.954026638
23947,2,1134,7.11846841362457,0.39992273807669776,184.40770390690096,2.394905245544168
23947,3,837,5.253796471794258,0.2683211266762838,137.89361885253203,1.7908262188640522
23947,4,352,6.043068435544738,0.6272034473896598,290.50873987770626,3.772840777632549
23948,1,503,4.696638822921749,0.30324767188599533,116.00942865913063,1.5066159566120862
23948,2,1234,6.400408565272467,0.3377716755302097,345.3065805483234,4.484501046082122
23948,3,999,5.1070449423698445,0.26229474989991125,96.88421229402752,1.2582365232990587
23948,4,387,5.031094835608671,0.6060727994541404,1089.5529593378035,14.150038432958487
23949,1,67,4.11620524032328,0.653722889402073,69.9561691065915,0.9085216767089805
23949,2,148,8.166836369063864,1.2183704541730596,56.56586650270883,0.7346216428923225
23949,3,106,4.763778596364934,0.6427063707910602,85.78098368678167,1.1140387491789827
23950,1,542,3.9614473588805574,0.2173327602801852,74.59962274057406,0.9688262693581047
23950,2,1360,6.389760204712852,0.26804778522048145,245.72113431310942,3.1911835625079146
23950,3,945,3.9286364841882433,0.21964854314256368,3931.5302359103484,51.058834232601924
23950,4,365,7.62680848131723,0.7858858630658722,58.58967118376053,0.7609048205683185
23951,1,577,3.7312684122273896,0.20113237761213826,11136544.095166072,144630.4427943646
23951,2,1534,6.814328379702363,0.3519775330749081,108.17207726633706,1.4048321722900916
23951,3,974,5.038202623021467,0.2978309126591901,179.90511901842828,2.336430117122445
23951,4,424,7.241998807337711,0.8863386532794126,158.36603008862843,2.056701689462707
23952,1,429,4.246208216576477,0.22339813070519796,20.34882742437459,0.26427048603083886
23952,2,1118,7.572832948158363,0.5385283669199974,110.2442145092738,1.4317430455749844
23952,3,862,4.808288217428687,0.22997901342585347,506.64886221621714,6.579855353457366
23952,4,323,6.0320553211787225,0.7415606126897593,1136.4354168729194,14.758901517830122
23953,1,463,4.029558530615812,0.27169930480439447,52.9738828880071,0.6879725050390532
23953,2,1117,7.535843491094986,0.5407719563137675,147.04837117403838,1.9097191061563425
23953,3,804,4.3673728947893276,0.2826378030520542,284.50336276957006,3.6948488671372735
23953,4,300,5.097470486811242,0.5432268567635816,1225.1707771227098,15.911308793801425
23954,1,165,4.632892755953545,0.47778278355651127,42.54050846971475,0.5524741359703215
23954,2,466,7.066459418531002,0.5926508727332307,90.9214229711315,1.1807977009237858
23954,3,344,4.652928194156427,0.4213503187781565,365.08484512414316,4.741361624988873
23954,4,152,5.940060397959678,0.8454263176411961,50.248308981066444,0.6525754413125512
